Time,ID,B0,B1,B2,B3,B4,B5,B6,B7
-1496624521.20876,077,00,00,08,03,7F,F8,29,F7
-1496624521.20899,07D,00,C7,32,60,5E,BF,EF,FE
-1496624521.22024,078,55,28,80,10,00,00,00,00
-1496624521.22901,076,43,D3,C0,80,00,00,00,00
-1496624521.22902,077,00,00,08,02,7F,F8,31,F9
-1496624521.22902,07D,00,C7,31,70,5E,BF,EF,FE
-1496624521.24012,078,00,29,00,10,00,00,00,00
-1496624521.2485,076,43,CE,C0,80,00,00,00,00
-1496624521.24851,077,00,00,08,03,7F,F8,29,FA
-1496624521.24875,07D,00,C7,30,80,5E,BF,EF,FE
-1496624521.26038,078,01,28,80,10,00,00,00,00
-1496624521.26838,076,43,C9,C0,80,00,00,00,00
-1496624521.26863,077,00,00,08,02,7F,F8,25,FB
-1496624521.26888,07D,00,C7,2F,90,5F,3F,EF,FE
-1496624521.27938,078,01,28,80,10,00,00,00,00
-1496624521.28889,076,43,C7,C0,80,00,00,00,00
-1496624521.2889,077,00,00,08,00,7F,F8,25,F9
-1496624521.28891,07D,00,C7,2E,A0,5F,3F,EF,FE
-1496624521.30038,078,00,28,00,10,00,00,00,00
-1496624521.30877,076,43,C3,C0,80,00,00,00,00
-1496624521.30878,077,00,00,07,FE,7F,F8,35,FC
-1496624521.30888,07D,00,C7,2D,B0,5F,3F,EF,FE
-1496624521.32026,078,55,28,80,10,00,00,00,00
-1496624521.32878,076,43,C0,C0,80,00,00,00,00
-1496624521.32879,077,00,00,07,FE,7F,F8,31,FA
-1496624521.32889,07D,00,C7,2C,C0,5F,3F,EF,FE
-1496624521.34051,078,01,29,80,10,00,00,00,00
-1496624521.34891,076,43,BD,C0,80,00,00,00,00
-1496624521.34892,077,00,00,08,00,7F,F8,29,FB
-1496624521.34893,07D,00,C9,29,D0,5F,3F,EF,FE
-1496624521.36026,078,00,28,00,10,00,00,00,00
-1496624521.3689,076,43,B9,C0,80,00,00,00,00
-1496624521.36902,077,00,00,07,FE,7F,F8,25,FA
-1496624521.36903,07D,00,C9,28,E0,5F,3F,EF,FE
-1496624521.38001,078,01,28,80,10,00,00,00,00
-1496624521.3889,076,43,B5,C0,80,00,00,00,00
-1496624521.38891,077,00,00,07,FE,7F,F8,35,FB
-1496624521.38892,07D,00,C9,27,F0,5F,BF,EF,FE
-1496624521.3994,078,01,28,80,10,00,00,00,00
-1496624521.40904,076,43,B0,C0,80,00,00,00,00
-1496624521.40915,077,00,00,07,FF,7F,F8,2D,FB
-1496624521.40916,07D,00,C9,36,00,5F,BF,EF,FE
-1496624521.41964,078,54,28,00,10,00,00,00,00
-1496624521.4289,076,43,AE,C0,80,00,00,00,00
-1496624521.42891,077,00,00,07,FF,7F,F8,29,FC
-1496624521.42892,07D,00,C9,35,10,60,BF,EF,FE
-1496624521.44014,078,03,29,80,10,00,00,00,00
-1496624521.44839,076,43,AB,C0,80,00,00,00,00
-1496624521.44865,077,00,00,08,01,7F,F8,25,FB
-1496624521.4489,07D,00,C9,34,20,61,3F,EF,FE
-1496624521.4594,078,01,28,80,10,00,00,00,00
-1496624521.4694,076,43,A9,C0,80,00,00,00,00
-1496624521.46942,077,00,00,08,00,7F,F8,2D,FC
-1496624521.46942,07D,00,C9,33,30,61,3F,EF,FE
-1496624521.47941,078,00,28,00,10,00,00,00,00
-1496624521.48941,076,43,A9,C0,80,00,00,00,00
-1496624521.48942,077,00,00,08,00,7F,F8,2D,FB
-1496624521.48943,07D,00,C9,32,40,61,BF,EF,FE
-1496624521.50002,078,01,28,80,10,00,00,00,00
-1496624521.5084,076,43,A9,C0,80,00,00,00,00
-1496624521.50866,077,00,00,08,02,7F,F8,2D,FB
-1496624521.5089,07D,00,C9,31,50,61,BF,EF,FE
-1496624521.51953,078,55,28,80,10,00,00,00,00
-1496624521.52905,076,43,A7,C0,80,00,00,00,00
-1496624521.52906,077,00,00,08,03,7F,F8,25,FA
-1496624521.52906,07D,00,C9,30,60,61,BF,EF,FE
-1496624521.54016,078,00,29,00,10,00,00,00,00
-1496624521.54943,076,43,A6,C0,80,00,00,00,00
-1496624521.54943,077,00,00,08,00,7F,F8,25,F9
-1496624521.54944,07D,00,C9,2F,70,61,BF,EF,FE
-1496624521.56016,078,01,28,80,10,00,00,00,00
-1496624521.56905,076,43,A4,C0,80,00,00,00,00
-1496624521.56906,077,00,00,08,01,7F,F8,35,FA
-1496624521.56916,07D,00,C9,2E,80,62,3F,EF,FE
-1496624521.57954,078,01,28,80,10,00,00,00,00
-1496624521.58842,076,43,A2,C0,80,00,00,00,00
-1496624521.58867,077,00,00,08,00,7F,F8,35,FA
-1496624521.58892,07D,00,C9,2D,90,62,3F,EF,FE
-1496624521.60017,078,00,28,00,10,00,00,00,00
-1496624521.60829,076,43,A1,C0,80,00,00,00,00
-1496624521.60855,077,00,00,08,00,7F,F8,25,FA
-1496624521.60892,07D,00,C9,2C,A0,62,3F,EF,FE
-1496624521.62042,078,55,28,80,10,00,00,00,00
-1496624521.62892,076,43,9F,C0,80,00,00,00,00
-1496624521.62894,077,00,00,08,00,7F,F8,2D,F7
-1496624521.62895,07D,00,C9,2B,B0,62,3F,EF,FE
-1496624521.64042,078,01,29,80,10,00,00,00,00
-1496624521.64842,076,43,9F,C0,80,00,00,00,00
-1496624521.64867,077,00,00,07,FE,7F,F8,31,F9
-1496624521.64892,07D,00,C9,2A,C0,61,BF,EF,FE
-1496624521.65992,078,00,28,00,10,00,00,00,00
-1496624521.66843,076,43,9F,C0,80,00,00,00,00
-1496624521.66867,077,00,00,07,FE,7F,F8,35,F9
-1496624521.66892,07D,00,C9,29,D0,62,3F,EF,FE
-1496624521.68018,078,01,28,80,10,00,00,00,00
-1496624521.68848,076,43,9F,C0,80,00,00,00,00
-1496624521.68868,077,00,00,07,FE,7F,F8,35,FA
-1496624521.68893,07D,00,CA,27,E0,61,BF,EF,FE
-1496624521.70042,078,01,28,80,10,00,00,00,00
-1496624521.70869,076,43,9F,C0,80,00,00,00,00
-1496624521.70893,077,00,00,07,FF,7F,F8,25,FB
-1496624521.70906,07D,00,CA,26,F0,62,3F,EF,FE
-1496624521.71943,078,54,28,00,10,00,00,00,00
-1496624521.7292,076,43,9D,C0,80,00,00,00,00
-1496624521.72921,077,00,00,08,01,7F,F8,2D,FB
-1496624521.72922,07D,00,CA,35,00,62,3F,EF,FE
-1496624521.74019,078,01,29,80,10,00,00,00,00
-1496624521.74844,076,43,9D,C0,80,00,00,00,00
-1496624521.74869,077,00,00,08,00,7F,F8,2D,FA
-1496624521.74893,07D,00,CA,34,10,62,3F,EF,FE
-1496624521.75944,078,01,28,80,10,00,00,00,00
-1496624521.76857,076,43,9C,C0,80,00,00,00,00
-1496624521.76881,077,00,00,08,00,7F,F8,2D,FC
-1496624521.76906,07D,00,CA,33,20,62,BF,EF,FE
-1496624521.78032,078,00,28,00,10,00,00,00,00
-1496624521.78844,076,43,9C,C0,80,00,00,00,00
-1496624521.78869,077,00,00,08,01,7F,F8,25,FC
-1496624521.78894,07D,00,CA,32,30,63,3F,EF,FE
-1496624521.80032,078,01,28,80,10,00,00,00,00
-1496624521.80847,076,43,9C,C0,80,00,00,00,00
-1496624521.80857,077,00,00,08,02,7F,F8,25,FB
-1496624521.80882,07D,00,CA,31,40,63,BF,EF,FE
-1496624521.81957,078,55,28,80,10,00,00,00,00
-1496624521.82845,076,43,9C,C0,80,00,00,00,00
-1496624521.8287,077,00,00,08,02,7F,F8,31,FD
-1496624521.82895,07D,00,CA,30,50,64,3F,EF,FE
-1496624521.83982,078,00,29,00,10,00,00,00,00
-1496624521.84845,076,43,9C,C0,80,00,00,00,00
-1496624521.8487,077,00,00,08,02,7F,F8,31,FB
-1496624521.84895,07D,00,CA,2F,60,64,3F,EF,FE
-1496624521.8602,078,01,28,80,10,00,00,00,00
-1496624521.86885,076,43,9C,C0,80,00,00,00,00
-1496624521.86886,077,00,00,08,00,7F,F8,31,FA
-1496624521.86908,07D,00,CA,2E,70,64,3F,EF,FE
-1496624521.87945,078,01,28,80,10,00,00,00,00
-1496624521.88833,076,43,9C,C0,80,00,00,00,00
-1496624521.88858,077,00,00,08,00,7F,F8,29,F9
-1496624521.8887,07D,00,CA,2D,80,64,3F,EF,FE
-1496624521.90033,078,00,28,00,10,00,00,00,00
-1496624521.90837,076,43,9A,C0,80,00,00,00,00
-1496624521.90865,077,00,00,08,01,7F,F8,25,FA
-1496624521.90884,07D,00,CC,2A,90,64,3F,EF,FE
-1496624521.91958,078,55,28,80,10,00,00,00,00
-1496624521.92886,076,43,9A,C0,80,00,00,00,00
-1496624521.92887,077,00,00,07,FE,7F,F8,31,FA
-1496624521.92909,07D,00,CD,28,A0,64,3F,EF,FE
-1496624521.93946,078,01,29,80,10,00,00,00,00
-1496624521.94846,076,43,99,C0,80,00,00,00,00
-1496624521.94871,077,00,00,07,FE,7F,F8,2D,FA
-1496624521.94896,07D,00,CF,25,B0,64,3F,EF,FE
-1496624521.95984,078,00,28,00,10,00,00,00,00
-1496624521.96862,076,43,99,C0,80,00,00,00,00
-1496624521.96875,077,00,00,07,FE,7F,F8,25,FA
-1496624521.96897,07D,00,CF,24,C0,64,3F,EF,FE
-1496624521.97933,078,01,28,80,10,00,00,00,00
-1496624521.98834,076,43,98,C0,80,00,00,00,00
-1496624521.9886,077,00,00,07,FE,7F,F8,2D,FA
-1496624521.98884,07D,00,D2,20,D0,64,BF,EF,FE
-1496624521.99959,078,01,28,80,10,00,00,00,00
-1496624522.0089,076,43,98,C0,80,00,00,00,00
-1496624522.00892,077,00,00,07,FF,7F,F8,31,FB
-1496624522.00908,07D,00,D2,1F,E0,65,BF,EF,FE
-1496624522.0196,078,54,28,00,10,00,00,00,00
-1496624522.02901,076,43,98,C0,80,00,00,00,00
-1496624522.02902,077,00,00,08,00,7F,F8,31,FA
-1496624522.02903,07D,00,D2,1E,F0,66,3F,EF,FE
-1496624522.03935,078,01,29,80,10,00,00,00,00
-1496624522.04889,076,43,98,C0,80,00,00,00,00
-1496624522.0489,077,00,00,08,00,7F,F8,25,FA
-1496624522.04914,07D,00,D2,2D,00,67,3F,EF,FE
-1496624522.05948,078,01,28,80,10,00,00,00,00
-1496624522.06848,076,43,98,C0,80,00,00,00,00
-1496624522.06873,077,00,00,08,01,7F,F8,35,FB
-1496624522.06898,07D,00,D3,2B,10,67,BF,EF,FE
-1496624522.07948,078,00,28,00,10,00,00,00,00
-1496624522.08888,076,43,97,C0,80,00,00,00,00
-1496624522.08905,077,00,00,08,01,7F,F8,2D,FB
-1496624522.08925,07D,00,D3,2A,20,68,3F,EF,FE
-1496624522.0994,078,01,28,80,10,00,00,00,00
-1496624522.10887,076,43,97,C0,80,00,00,00,00
-1496624522.1091,077,00,00,08,02,7F,F8,29,FB
-1496624522.10924,07D,00,D3,29,30,68,BF,EF,FE
-1496624522.11965,078,55,28,80,10,00,00,00,00
-1496624522.129,076,43,97,C0,80,00,00,00,00
-1496624522.12901,077,00,00,08,02,7F,F8,25,FA
-1496624522.12918,07D,00,D5,26,40,69,BF,EF,FE
-1496624522.13986,078,00,29,00,10,00,00,00,00
-1496624522.14836,076,43,97,C0,80,00,00,00,00
-1496624522.14862,077,00,00,08,01,7F,F8,29,FB
-1496624522.14886,07D,00,D5,25,50,6A,BF,EF,FE
-1496624522.15949,078,01,28,80,10,00,00,00,00
-1496624522.16849,076,43,97,C0,80,00,00,00,00
-1496624522.16864,077,00,00,08,00,7F,F8,35,FB
-1496624522.16887,07D,00,D5,24,60,6B,3F,EF,FE
-1496624522.17962,078,01,28,80,10,00,00,00,00
-1496624522.18926,076,43,97,C0,80,00,00,00,00
-1496624522.18927,077,00,00,07,FF,7F,F8,29,FB
-1496624522.18928,07D,00,D5,23,70,6B,BF,EF,FE
-1496624522.1995,078,00,28,00,10,00,00,00,00
-1496624522.20924,076,43,97,C0,80,00,00,00,00
-1496624522.20937,077,00,00,08,00,7F,F8,21,FB
-1496624522.20962,07D,00,D5,22,80,6C,3F,EF,FE
